"gameId","school","conference","homeAway","opponent","opponentConference","points","totalYards","netPassingYards","completionAttempts","passingTds","yardsPerPass","passesIntercepted","interceptionYards","interceptionTds","rushingAttempts","rushingYards","rushTds","yardsPerRushAttempt","firstDowns","thirdDownEff","fourthDownEff","puntReturns","puntReturnYards","puntReturnTds","kickReturnYards","kickReturnTds","kickReturns","kickingPoints","fumblesRecovered","fumblesLost","totalFumbles","tackles","tacklesForLoss","sacks","qbHurries","interceptions","passesDeflected","turnovers","defensiveTds","totalPenaltiesYards","possessionTime","pointsAllowed","totalYardsAllowed","netPassingYardsAllowed","completionAttemptsAllowed","passingTdsAllowed","yardsPerPassAllowed","passesInterceptedAllowed","interceptionYardsAllowed","interceptionTdsAllowed","rushingAttemptsAllowed","rushingYardsAllowed","rushTdsAllowed","yardsPerRushAttemptAllowed","firstDownsAllowed","thirdDownEffAllowed","fourthDownEffAllowed","puntReturnsAllowed","puntReturnYardsAllowed","puntReturnTdsAllowed","kickReturnYardsAllowed","kickReturnTdsAllowed","kickReturnsAllowed","kickingPointsAllowed","fumblesRecoveredAllowed","fumblesLostAllowed","totalFumblesAllowed","tacklesAllowed","tacklesForLossAllowed","sacksAllowed","qbHurriesAllowed","interceptionsAllowed","passesDeflectedAllowed","turnoversAllowed","defensiveTdsAllowed","totalPenaltiesYardsAllowed","possessionTimeAllowed","rowId","season","seasonType","week","startDate","homeTeam","homeConference","homeScore","awayTeam","awayConference","awayScore","provider","spread","formattedSpread","spreadOpen","overUnder","overUnderOpen","homeMoneyline","awayMoneyline","completionPercent","penaltyYards","penaltyYardsOpp","cbsRank","cbsRankOpp","cbsConfRank","cbsConfRankOpp"
401525498,"James Madison","Sun Belt","away","Virginia","ACC",36,"395","228","21-32","2","7.1","1","0","0","34","167","2","4.9","18","6-14","0-1","4","26","1","28","0","2","6","0","0",NA,"27","10","4","3","0","1","0","1","7-56","30:38",35,"395","377","20-26","2","14.5",NA,NA,NA,"35","18","3","0.5","16","4-13","1-2","3","1","0","18","0","1","5","0","0","3","28","6","1","2","1","6","1","0","8-80","29:22",321,2023,"regular",2,"2023-09-09T16:00:00.000Z","Virginia","ACC",35,"James Madison","Sun Belt",36,"Bovada","6.0","James Madison -6.0","6.0","39.5","44.0",210,-250,0.65625,56,80,57,94,88.9444444444444,43.9
401525498,"Virginia","ACC","home","James Madison","Sun Belt",35,"395","377","20-26","2","14.5",NA,NA,NA,"35","18","3","0.5","16","4-13","1-2","3","1","0","18","0","1","5","0","0","3","28","6","1","2","1","6","1","0","8-80","29:22",36,"395","228","21-32","2","7.1","1","0","0","34","167","2","4.9","18","6-14","0-1","4","26","1","28","0","2","6","0","0",NA,"27","10","4","3","0","1","0","1","7-56","30:38",322,2023,"regular",2,"2023-09-09T16:00:00.000Z","Virginia","ACC",35,"James Madison","Sun Belt",36,"Bovada","6.0","James Madison -6.0","6.0","39.5","44.0",210,-250,0.769230769230769,80,56,94,57,43.9,88.9444444444444
401523998,"Arizona State","Pac-12","home","Oklahoma State","Big 12",15,"277","167","16-29","1","5.8",NA,NA,NA,"34","110","1","3.2","15","6-14","1-5",NA,NA,NA,"22","0","1","1","1","0","1","29","6","3","6","1","2","1","0","4-30","28:43",27,"304","191","22-32","2","6.0","1","0","0","31","113","1","3.6","16","8-16","0-0","1","13","0",NA,NA,NA,"9","0","0",NA,"30","8","3","2","0","1","0","0","9-62","31:17",329,2023,"regular",2,"2023-09-10T02:30:00.000Z","Arizona State","Pac-12",15,"Oklahoma State","Big 12",27,"Bovada","2.5","Oklahoma State -2.5","3.5","53.5","53.0",145,-170,0.551724137931034,30,62,85,43,34.5263157894737,45.7619047619048
401523998,"Oklahoma State","Big 12","away","Arizona State","Pac-12",27,"304","191","22-32","2","6.0","1","0","0","31","113","1","3.6","16","8-16","0-0","1","13","0",NA,NA,NA,"9","0","0",NA,"30","8","3","2","0","1","0","0","9-62","31:17",15,"277","167","16-29","1","5.8",NA,NA,NA,"34","110","1","3.2","15","6-14","1-5",NA,NA,NA,"22","0","1","1","1","0","1","29","6","3","6","1","2","1","0","4-30","28:43",330,2023,"regular",2,"2023-09-10T02:30:00.000Z","Arizona State","Pac-12",15,"Oklahoma State","Big 12",27,"Bovada","2.5","Oklahoma State -2.5","3.5","53.5","53.0",145,-170,0.6875,62,30,43,85,45.7619047619048,34.5263157894737
401525829,"Troy","Sun Belt","away","Kansas State","Big 12",13,"286","216","22-38","1","5.7","1","0","0","28","70","0","2.5","15","6-17","1-3",NA,NA,NA,"51","0","2","7","0","1","3","49","6","1","2","1","2","2","0","3-22","30:23",42,"397","250","21-32","3","7.8","1","11","0","38","147","3","3.9","20","10-15","0-0","3","37","0","63","0","3","6","1","0","0","36","9","4","2","1","4","1","0","5-45","29:37",331,2023,"regular",2,"2023-09-09T16:00:00.000Z","Kansas State","Big 12",42,"Troy","Sun Belt",13,"Bovada","-15.0","Kansas State -15.0","-17.0","50.0","50.0",-850,550,0.578947368421053,22,45,60,14,88.9444444444444,45.7619047619048
401525829,"Kansas State","Big 12","home","Troy","Sun Belt",42,"397","250","21-32","3","7.8","1","11","0","38","147","3","3.9","20","10-15","0-0","3","37","0","63","0","3","6","1","0","0","36","9","4","2","1","4","1","0","5-45","29:37",13,"286","216","22-38","1","5.7","1","0","0","28","70","0","2.5","15","6-17","1-3",NA,NA,NA,"51","0","2","7","0","1","3","49","6","1","2","1","2","2","0","3-22","30:23",332,2023,"regular",2,"2023-09-09T16:00:00.000Z","Kansas State","Big 12",42,"Troy","Sun Belt",13,"Bovada","-15.0","Kansas State -15.0","-17.0","50.0","50.0",-850,550,0.65625,45,22,14,60,45.7619047619048,88.9444444444444
401523999,"Utah","Pac-12","away","Baylor","Big 12",20,"377","153","12-26","0","5.9","2","9","0","47","224","2","4.8","20","8-17","0-1","2","28","0","24","0","1","8","0","0",NA,"34","3","0","2","1","3","1","0","7-59","36:17",13,"339","218","12-28","0","7.8","1","3","0","29","121","1","4.2","14","3-11","0-0",NA,NA,NA,"52","0","3","7","0","0",NA,"43","6","3","3","2","7","2","0","5-35","23:43",333,2023,"regular",2,"2023-09-09T16:00:00.000Z","Baylor","Big 12",13,"Utah","Pac-12",20,"Bovada","7.0","Utah -7.0","7.0","45.5","51.0",250,-300,0.461538461538462,59,35,13,71,34.5263157894737,45.7619047619048
401523999,"Baylor","Big 12","home","Utah","Pac-12",13,"339","218","12-28","0","7.8","1","3","0","29","121","1","4.2","14","3-11","0-0",NA,NA,NA,"52","0","3","7","0","0",NA,"43","6","3","3","2","7","2","0","5-35","23:43",20,"377","153","12-26","0","5.9","2","9","0","47","224","2","4.8","20","8-17","0-1","2","28","0","24","0","1","8","0","0",NA,"34","3","0","2","1","3","1","0","7-59","36:17",334,2023,"regular",2,"2023-09-09T16:00:00.000Z","Baylor","Big 12",13,"Utah","Pac-12",20,"Bovada","7.0","Utah -7.0","7.0","45.5","51.0",250,-300,0.428571428571429,35,59,71,13,45.7619047619048,34.5263157894737
401525830,"SMU","American Athletic","away","Oklahoma","Big 12",11,"367","250","26-45","1","5.6",NA,NA,NA,"34","117","0","3.4","21","4-16","2-4","2","-5","0","6","0","1","3","0","1","2","38","3","1","1","1","3","2","0","2-15","32:20",28,"365","176","19-27","4","6.5","1","5","0","47","189","0","4.0","22","7-15","2-3","1","7","0","29","0","1","4","1","0","0","33","5","1","5","0","5","0","0","9-88","27:40",335,2023,"regular",2,"2023-09-09T22:00:00.000Z","Oklahoma","Big 12",28,"SMU","American Athletic",11,"Bovada","-16.5","Oklahoma -16.5","-14.0","68.5","70.5",-950,600,0.577777777777778,15,88,53,20,84.3157894736842,45.7619047619048
401525830,"Oklahoma","Big 12","home","SMU","American Athletic",28,"365","176","19-27","4","6.5","1","5","0","47","189","0","4.0","22","7-15","2-3","1","7","0","29","0","1","4","1","0","0","33","5","1","5","0","5","0","0","9-88","27:40",11,"367","250","26-45","1","5.6",NA,NA,NA,"34","117","0","3.4","21","4-16","2-4","2","-5","0","6","0","1","3","0","1","2","38","3","1","1","1","3","2","0","2-15","32:20",336,2023,"regular",2,"2023-09-09T22:00:00.000Z","Oklahoma","Big 12",28,"SMU","American Athletic",11,"Bovada","-16.5","Oklahoma -16.5","-14.0","68.5","70.5",-950,600,0.703703703703704,88,15,20,53,45.7619047619048,84.3157894736842
401520194,"Iowa","Big Ten","away","Iowa State","Big 12",20,"235","123","12-22","0","5.6","1","30","1","29","112","1","3.9","9","5-14","0-0","2","5","0","38","0","2","8","0","0",NA,"33","5","0","3","1","7","1","1","0-0","26:30",13,"290","203","23-44","1","4.6","1","0","0","31","87","0","2.8","19","7-18","1-2","3","-4","0",NA,NA,NA,"7","0","0",NA,"25","5","1","4","1","3","1","0","2-24","33:30",337,2023,"regular",2,"2023-09-09T19:30:00.000Z","Iowa State","Big 12",13,"Iowa","Big Ten",20,"Bovada","3.5","Iowa -3.5","3.5","35.5","36.0",160,-185,0.545454545454545,0,24,23,65,50.6190476190476,45.7619047619048
401520194,"Iowa State","Big 12","home","Iowa","Big Ten",13,"290","203","23-44","1","4.6","1","0","0","31","87","0","2.8","19","7-18","1-2","3","-4","0",NA,NA,NA,"7","0","0",NA,"25","5","1","4","1","3","1","0","2-24","33:30",20,"235","123","12-22","0","5.6","1","30","1","29","112","1","3.9","9","5-14","0-0","2","5","0","38","0","2","8","0","0",NA,"33","5","0","3","1","7","1","1","0-0","26:30",338,2023,"regular",2,"2023-09-09T19:30:00.000Z","Iowa State","Big 12",13,"Iowa","Big Ten",20,"Bovada","3.5","Iowa -3.5","3.5","35.5","36.0",160,-185,0.522727272727273,24,0,65,23,45.7619047619048,50.6190476190476
401524002,"Oregon","Pac-12","away","Texas Tech","Big 12",38,"472","359","32-44","2","8.2","3","45","1","31","113","1","3.6","21","10-18","0-1",NA,NA,NA,"37","0","2","12","1","0","1","42","5","4","2","0","2","0","1","14-124","32:15",30,"456","282","24-38","3","7.4",NA,NA,NA,"32","174","1","5.4","27","7-12","1-2","1","33","0","31","0","1","6","0","1","2","45","5","1","1","3","0","4","0","6-65","27:45",339,2023,"regular",2,"2023-09-09T23:00:00.000Z","Texas Tech","Big 12",30,"Oregon","Pac-12",38,"Bovada","4.5","Oregon -4.5","7.5","68.5","67.0",205,-245,0.727272727272727,124,65,10,51,34.5263157894737,45.7619047619048
401524002,"Texas Tech","Big 12","home","Oregon","Pac-12",30,"456","282","24-38","3","7.4",NA,NA,NA,"32","174","1","5.4","27","7-12","1-2","1","33","0","31","0","1","6","0","1","2","45","5","1","1","3","0","4","0","6-65","27:45",38,"472","359","32-44","2","8.2","3","45","1","31","113","1","3.6","21","10-18","0-1",NA,NA,NA,"37","0","2","12","1","0","1","42","5","4","2","0","2","0","1","14-124","32:15",340,2023,"regular",2,"2023-09-09T23:00:00.000Z","Texas Tech","Big 12",30,"Oregon","Pac-12",38,"Bovada","4.5","Oregon -4.5","7.5","68.5","67.0",205,-245,0.631578947368421,65,124,51,10,45.7619047619048,34.5263157894737
401520195,"Illinois","Big Ten","away","Kansas","Big 12",23,"341","202","19-28","1","7.2","1","0","0","28","139","2","5.0","19","4-10","1-2",NA,NA,NA,"30","0","1","1","1","0","0","57","5","2","3","2","1","2","0","6-58","23:21",34,"539","277","21-29","2","9.6","2","0","0","44","262","2","6.0","27","9-13","0-1","1","-2","0","41","0","2","10","0","1","2","30","9","6","1","1","5","2","0","4-34","36:39",341,2023,"regular",2,"2023-09-08T23:30:00.000Z","Kansas","Big 12",34,"Illinois","Big Ten",23,"Bovada","-4.0","Kansas -4.0","-3.0","57.5","55.5",-180,155,0.678571428571429,58,34,48,29,50.6190476190476,45.7619047619048
401520195,"Kansas","Big 12","home","Illinois","Big Ten",34,"539","277","21-29","2","9.6","2","0","0","44","262","2","6.0","27","9-13","0-1","1","-2","0","41","0","2","10","0","1","2","30","9","6","1","1","5","2","0","4-34","36:39",23,"341","202","19-28","1","7.2","1","0","0","28","139","2","5.0","19","4-10","1-2",NA,NA,NA,"30","0","1","1","1","0","0","57","5","2","3","2","1","2","0","6-58","23:21",342,2023,"regular",2,"2023-09-08T23:30:00.000Z","Kansas","Big 12",34,"Illinois","Big Ten",23,"Bovada","-4.0","Kansas -4.0","-3.0","57.5","55.5",-180,155,0.724137931034483,34,58,29,48,45.7619047619048,50.6190476190476
401520206,"Middle Tennessee","Conference USA","away","Missouri","SEC",19,"285","214","22-36","2","5.9",NA,NA,NA,"29","71","0","2.4","16","9-18","2-3",NA,NA,NA,"25","0","1","5","0","0",NA,"48","7","4","0","0","3","0","0","6-42","28:00",23,"316","204","14-19","2","10.7",NA,NA,NA,"46","112","1","2.4","21","7-13","0-0","2","15","0","52","0","3","5","0","0","1","33","12","4","5","0","5","0","0","5-50","32:00",347,2023,"regular",2,"2023-09-09T23:00:00.000Z","Missouri","SEC",23,"Middle Tennessee","Conference USA",19,"Bovada","-21.0","Missouri -21.0","-20.5","47.0","51.0",-1600,800,0.611111111111111,42,50,104,52,104.533333333333,39.9285714285714
401520206,"Missouri","SEC","home","Middle Tennessee","Conference USA",23,"316","204","14-19","2","10.7",NA,NA,NA,"46","112","1","2.4","21","7-13","0-0","2","15","0","52","0","3","5","0","0","1","33","12","4","5","0","5","0","0","5-50","32:00",19,"285","214","22-36","2","5.9",NA,NA,NA,"29","71","0","2.4","16","9-18","2-3",NA,NA,NA,"25","0","1","5","0","0",NA,"48","7","4","0","0","3","0","0","6-42","28:00",348,2023,"regular",2,"2023-09-09T23:00:00.000Z","Missouri","SEC",23,"Middle Tennessee","Conference USA",19,"Bovada","-21.0","Missouri -21.0","-20.5","47.0","51.0",-1600,800,0.736842105263158,50,42,52,104,39.9285714285714,104.533333333333
401525496,"Cincinnati","Big 12","away","Pittsburgh","ACC",27,"371","155","19-27","2","5.7",NA,NA,NA,"42","216","1","5.1","20","6-16","2-2","2","5","0","15","0","1","9","1","0","0","26","8","5","6","1","8","1","0","7-90","34:43",21,"262","179","10-32","3","5.6","1","2","0","29","83","0","2.9","18","5-14","2-3","2","8","0","28","0","2","3","0","1","2","34","6","2","8","0","1","1","0","5-35","25:07",349,2023,"regular",2,"2023-09-09T22:30:00.000Z","Pittsburgh","ACC",21,"Cincinnati","Big 12",27,"Bovada","-6.5","Pittsburgh -6.5","-7.0","44.5","48.5",-300,250,0.703703703703704,90,35,39,44,45.7619047619048,43.9
401525496,"Pittsburgh","ACC","home","Cincinnati","Big 12",21,"262","179","10-32","3","5.6","1","2","0","29","83","0","2.9","18","5-14","2-3","2","8","0","28","0","2","3","0","1","2","34","6","2","8","0","1","1","0","5-35","25:07",27,"371","155","19-27","2","5.7",NA,NA,NA,"42","216","1","5.1","20","6-16","2-2","2","5","0","15","0","1","9","1","0","0","26","8","5","6","1","8","1","0","7-90","34:43",350,2023,"regular",2,"2023-09-09T22:30:00.000Z","Pittsburgh","ACC",21,"Cincinnati","Big 12",27,"Bovada","-6.5","Pittsburgh -6.5","-7.0","44.5","48.5",-300,250,0.3125,35,90,44,39,43.9,45.7619047619048
401525827,"UCF","Big 12","away","Boise State","Mountain West",18,"530","272","16-24","0","11.3","1","1","0","41","258","1","6.3","23","4-10","0-1","1","5","0","50","0","2","12","0","0",NA,"44","8","2","2","2","2","2","0","4-25","28:03",16,"384","211","14-27","2","7.8","2","0","0","39","173","0","4.4","22","6-14","1-1","1","7","0","28","0","1","4","0","0",NA,"43","3","1","1","1","0","1","0","4-39","31:57",353,2023,"regular",2,"2023-09-09T23:00:00.000Z","Boise State","Mountain West",16,"UCF","Big 12",18,"Bovada","3.0","UCF -3.0","2.0","58.5","58.5",135,-160,0.666666666666667,25,39,35,77,45.7619047619048,87.9285714285714
401525827,"Boise State","Mountain West","home","UCF","Big 12",16,"384","211","14-27","2","7.8","2","0","0","39","173","0","4.4","22","6-14","1-1","1","7","0","28","0","1","4","0","0",NA,"43","3","1","1","1","0","1","0","4-39","31:57",18,"530","272","16-24","0","11.3","1","1","0","41","258","1","6.3","23","4-10","0-1","1","5","0","50","0","2","12","0","0",NA,"44","8","2","2","2","2","2","0","4-25","28:03",354,2023,"regular",2,"2023-09-09T23:00:00.000Z","Boise State","Mountain West",16,"UCF","Big 12",18,"Bovada","3.0","UCF -3.0","2.0","58.5","58.5",135,-160,0.518518518518518,39,25,77,35,87.9285714285714,45.7619047619048
401520211,"Sam Houston State","Conference USA","home","Air Force","Mountain West",3,"80","44","8-14","0","3.1",NA,NA,NA,"30","36","0","1.2","6","3-13","1-1",NA,NA,NA,"33","0","3","3","1","0","0","48","4","2","0","0","0","0","0","2-25","23:22",13,"258","14","1-3","0","4.7",NA,NA,NA,"59","244","1","4.1","18","5-13","0-1",NA,NA,NA,"19","0","1","7","0","1","3","34","6","4","1","0","1","1","0","2-20","36:38",359,2023,"regular",2,"2023-09-10T00:00:00.000Z","Sam Houston State","Conference USA",3,"Air Force","Mountain West",13,"Bovada","12.5","Air Force -12.5","15.0","36.5","37.0",475,-700,0.571428571428571,25,20,NA,45,104.533333333333,87.9285714285714
401520211,"Air Force","Mountain West","away","Sam Houston State","Conference USA",13,"258","14","1-3","0","4.7",NA,NA,NA,"59","244","1","4.1","18","5-13","0-1",NA,NA,NA,"19","0","1","7","0","1","3","34","6","4","1","0","1","1","0","2-20","36:38",3,"80","44","8-14","0","3.1",NA,NA,NA,"30","36","0","1.2","6","3-13","1-1",NA,NA,NA,"33","0","3","3","1","0","0","48","4","2","0","0","0","0","0","2-25","23:22",360,2023,"regular",2,"2023-09-10T00:00:00.000Z","Sam Houston State","Conference USA",3,"Air Force","Mountain West",13,"Bovada","12.5","Air Force -12.5","15.0","36.5","37.0",475,-700,0.333333333333333,20,25,45,NA,87.9285714285714,104.533333333333
401524001,"UCLA","Pac-12","away","San Diego State","Mountain West",35,"550","296","18-29","3","10.2","3","3","0","39","254","2","6.5","26","5-11","1-1","3","15","0","23","0","1","5","0","2","2","48","10","3","3","0","4","2","0","7-89","25:05",10,"259","196","20-38","1","5.2",NA,NA,NA,"33","63","0","1.9","17","5-17","0-1","2","15","0","41","0","2","4","2","0","0","36","5","2","3","3","2","3","0","4-40","34:55",363,2023,"regular",2,"2023-09-09T23:30:00.000Z","San Diego State","Mountain West",10,"UCLA","Pac-12",35,"Bovada","13.5","UCLA -13.5","13.0","49.0","49.0",400,-575,0.620689655172414,89,40,24,79,34.5263157894737,87.9285714285714
401524001,"San Diego State","Mountain West","home","UCLA","Pac-12",10,"259","196","20-38","1","5.2",NA,NA,NA,"33","63","0","1.9","17","5-17","0-1","2","15","0","41","0","2","4","2","0","0","36","5","2","3","3","2","3","0","4-40","34:55",35,"550","296","18-29","3","10.2","3","3","0","39","254","2","6.5","26","5-11","1-1","3","15","0","23","0","1","5","0","2","2","48","10","3","3","0","4","2","0","7-89","25:05",364,2023,"regular",2,"2023-09-09T23:30:00.000Z","San Diego State","Mountain West",10,"UCLA","Pac-12",35,"Bovada","13.5","UCLA -13.5","13.0","49.0","49.0",400,-575,0.526315789473684,40,89,79,24,87.9285714285714,34.5263157894737
401520200,"Charlotte","American Athletic","away","Maryland","Big Ten",20,"314","189","13-20","1","9.5","2","16","1","34","125","1","3.7","16","2-10","1-1","1","5","0","24","0","1","2","0","1","1","43","4","0","0","1","1","2","1","6-40","30:17",38,"530","287","25-36","1","8.0","1","19","0","35","243","3","6.9","26","8-15","1-1","3","13","0","8","0","2","12","1","0","2","37","6","3","0","2","2","2","0","4-50","29:43",377,2023,"regular",2,"2023-09-09T23:30:00.000Z","Maryland","Big Ten",38,"Charlotte","American Athletic",20,"Bovada","-24.5","Maryland -24.5","-24.5","50.0","50.5",-3500,1100,0.65,40,50,125,34,84.3157894736842,50.6190476190476
401520200,"Maryland","Big Ten","home","Charlotte","American Athletic",38,"530","287","25-36","1","8.0","1","19","0","35","243","3","6.9","26","8-15","1-1","3","13","0","8","0","2","12","1","0","2","37","6","3","0","2","2","2","0","4-50","29:43",20,"314","189","13-20","1","9.5","2","16","1","34","125","1","3.7","16","2-10","1-1","1","5","0","24","0","1","2","0","1","1","43","4","0","0","1","1","2","1","6-40","30:17",378,2023,"regular",2,"2023-09-09T23:30:00.000Z","Maryland","Big Ten",38,"Charlotte","American Athletic",20,"Bovada","-24.5","Maryland -24.5","-24.5","50.0","50.5",-3500,1100,0.694444444444444,50,40,34,125,50.6190476190476,84.3157894736842
401520210,"Temple","American Athletic","away","Rutgers","Big Ten",7,"298","230","20-46","1","5.0",NA,NA,NA,"24","68","0","2.8","20","5-16","2-4",NA,NA,NA,NA,NA,NA,"1","1","0","1","24","7","1","1","2","5","2","0","7-51","25:01",36,"452","198","10-21","1","9.4","2","39","0","52","254","3","4.9","20","8-15","0-0",NA,NA,NA,NA,NA,NA,"12","0","1","1","16","2","1","7","0","13","1","0","5-57","34:59",379,2023,"regular",2,"2023-09-09T23:30:00.000Z","Rutgers","Big Ten",36,"Temple","American Athletic",7,"Bovada","-7.5","Rutgers -7.5","-10.0","43.5","46.5",-400,300,0.434782608695652,51,57,118,69,84.3157894736842,50.6190476190476
401520210,"Rutgers","Big Ten","home","Temple","American Athletic",36,"452","198","10-21","1","9.4","2","39","0","52","254","3","4.9","20","8-15","0-0",NA,NA,NA,NA,NA,NA,"12","0","1","1","16","2","1","7","0","13","1","0","5-57","34:59",7,"298","230","20-46","1","5.0",NA,NA,NA,"24","68","0","2.8","20","5-16","2-4",NA,NA,NA,NA,NA,NA,"1","1","0","1","24","7","1","1","2","5","2","0","7-51","25:01",380,2023,"regular",2,"2023-09-09T23:30:00.000Z","Rutgers","Big Ten",36,"Temple","American Athletic",7,"Bovada","-7.5","Rutgers -7.5","-10.0","43.5","46.5",-400,300,0.476190476190476,57,51,69,118,50.6190476190476,84.3157894736842
401520217,"Washington State","Pac-12","home","Wisconsin","Big Ten",31,"332","251","21-33","2","7.6",NA,NA,NA,"35","81","1","2.3","17","8-16","1-1",NA,NA,NA,"33","0","2","7","3","0","0","38","5","3","3","0","5","0","0","8-51","30:28",22,"368","278","25-40","1","7.0",NA,NA,NA,"29","90","1","3.1","20","6-14","0-1","2","23","0","31","0","1","10","0","3","3","40","9","4","5","0","4","3","0","4-30","29:32",385,2023,"regular",2,"2023-09-09T23:30:00.000Z","Washington State","Pac-12",31,"Wisconsin","Big Ten",22,"Bovada","5.5","Wisconsin -5.5","4.5","57.5","55.0",155,-180,0.636363636363636,51,30,26,33,34.5263157894737,50.6190476190476
401520217,"Wisconsin","Big Ten","away","Washington State","Pac-12",22,"368","278","25-40","1","7.0",NA,NA,NA,"29","90","1","3.1","20","6-14","0-1","2","23","0","31","0","1","10","0","3","3","40","9","4","5","0","4","3","0","4-30","29:32",31,"332","251","21-33","2","7.6",NA,NA,NA,"35","81","1","2.3","17","8-16","1-1",NA,NA,NA,"33","0","2","7","3","0","0","38","5","3","3","0","5","0","0","8-51","30:28",386,2023,"regular",2,"2023-09-09T23:30:00.000Z","Washington State","Pac-12",31,"Wisconsin","Big Ten",22,"Bovada","5.5","Wisconsin -5.5","4.5","57.5","55.0",155,-180,0.625,30,51,33,26,50.6190476190476,34.5263157894737
401520188,"Colorado","Pac-12","home","Nebraska","Big Ten",36,"454","396","32-44","2","9.0","1","4","0","33","58","2","1.8","23","9-18","0-1","2","11","0",NA,NA,NA,"12","3","1","1","39","6","2","3","0","3","1","0","9-80","30:19",14,"341","119","11-22","1","5.4",NA,NA,NA,"41","222","1","5.4","15","4-13","0-2",NA,NA,NA,"23","0","1","2","1","3","4","57","11","8","4","1","2","4","0","6-40","29:41",387,2023,"regular",2,"2023-09-09T16:00:00.000Z","Colorado","Pac-12",36,"Nebraska","Big Ten",14,"Bovada","-3.0","Colorado -3.0","-2.5","56.5","58.5",-150,130,0.727272727272727,80,40,17,70,34.5263157894737,50.6190476190476
401520188,"Nebraska","Big Ten","away","Colorado","Pac-12",14,"341","119","11-22","1","5.4",NA,NA,NA,"41","222","1","5.4","15","4-13","0-2",NA,NA,NA,"23","0","1","2","1","3","4","57","11","8","4","1","2","4","0","6-40","29:41",36,"454","396","32-44","2","9.0","1","4","0","33","58","2","1.8","23","9-18","0-1","2","11","0",NA,NA,NA,"12","3","1","1","39","6","2","3","0","3","1","0","9-80","30:19",388,2023,"regular",2,"2023-09-09T16:00:00.000Z","Colorado","Pac-12",36,"Nebraska","Big Ten",14,"Bovada","-3.0","Colorado -3.0","-2.5","56.5","58.5",-150,130,0.5,40,80,70,17,50.6190476190476,34.5263157894737
401520207,"UTEP","Conference USA","away","Northwestern","Big Ten",7,"319","215","19-30","1","7.2",NA,NA,NA,"35","104","0","3.0","18","3-12","2-4","1","5","0","83","0","4","1","0","0",NA,"43","5","2","0","3","4","3","0","6-42","31:21",38,"391","207","13-20","2","10.4","3","28","0","39","184","3","4.7","17","6-11","0-0",NA,NA,NA,"18","0","1","8","0","0",NA,"48","9","4","2","0","3","0","0","4-33","28:39",389,2023,"regular",2,"2023-09-09T19:30:00.000Z","Northwestern","Big Ten",38,"UTEP","Conference USA",7,"Bovada","-1.0","Northwestern -1.0","0.0","39.5","37.5",-115,-105,0.633333333333333,42,33,124,96,104.533333333333,50.6190476190476
401520207,"Northwestern","Big Ten","home","UTEP","Conference USA",38,"391","207","13-20","2","10.4","3","28","0","39","184","3","4.7","17","6-11","0-0",NA,NA,NA,"18","0","1","8","0","0",NA,"48","9","4","2","0","3","0","0","4-33","28:39",7,"319","215","19-30","1","7.2",NA,NA,NA,"35","104","0","3.0","18","3-12","2-4","1","5","0","83","0","4","1","0","0",NA,"43","5","2","0","3","4","3","0","6-42","31:21",390,2023,"regular",2,"2023-09-09T19:30:00.000Z","Northwestern","Big Ten",38,"UTEP","Conference USA",7,"Bovada","-1.0","Northwestern -1.0","0.0","39.5","37.5",-115,-105,0.65,33,42,96,124,50.6190476190476,104.533333333333
401539994,"North Carolina Central","MEAC","away","North Carolina A&T","CAA",30,"345","127","15-23","0","5.5",NA,NA,NA,"40","218","4","5.5","20","7-14","0-0","1","-4","0","49","0","3","6","1","0","0",NA,NA,NA,NA,"0",NA,"0",NA,"4-30","36:00",16,"207","51","7-16","0","3.2",NA,NA,NA,"30","156","1","5.2","12","2-10","0-1",NA,NA,NA,"119","0","5","4","0","1","1",NA,NA,NA,NA,"0",NA,"1",NA,"8-85","24:00",409,2023,"regular",2,"2023-09-09T23:00:00.000Z","North Carolina A&T","CAA",16,"North Carolina Central","MEAC",30,"Bovada","-6.5","North Carolina A&T -6.5","-6.5","57.5","57.5",-260,215,0.652173913043478,30,85,NA,NA,NA,NA
401539994,"North Carolina A&T","CAA","home","North Carolina Central","MEAC",16,"207","51","7-16","0","3.2",NA,NA,NA,"30","156","1","5.2","12","2-10","0-1",NA,NA,NA,"119","0","5","4","0","1","1",NA,NA,NA,NA,"0",NA,"1",NA,"8-85","24:00",30,"345","127","15-23","0","5.5",NA,NA,NA,"40","218","4","5.5","20","7-14","0-0","1","-4","0","49","0","3","6","1","0","0",NA,NA,NA,NA,"0",NA,"0",NA,"4-30","36:00",410,2023,"regular",2,"2023-09-09T23:00:00.000Z","North Carolina A&T","CAA",16,"North Carolina Central","MEAC",30,"Bovada","-6.5","North Carolina A&T -6.5","-6.5","57.5","57.5",-260,215,0.4375,85,30,NA,NA,NA,NA
